track_id,tags,genre,energy,key,valence,tempo_x,time_signature,chroma_stft_mean,chroma_stft_var,rms_var,spectral_centroid_mean,spectral_centroid_var,harmony_mean,perceptr_mean,tempo_y,mfcc1_variance,mfcc3_mean,mfcc3_variance,mfcc4_mean,mfcc4_variance,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean
TRSCBKV128F427888D,"electronic, dance, 90s, funk, house, techno, electro, french",Folk,0.486,6,0.823,123.206,4,0.5560125,0.07324605,0.0135946395,2159.961157718362,979632.6013902168,-0.002012415,-0.0044507007,123.046875,11884.748,-1.7703999,1308.4021,45.30331,457.0964,12.906842,22.51841,7.58721,14.379777,4.7025876,6.2931533,6.9465504,6.837077,0.80515337,6.0119433,-0.92858064,5.2896767,1.9946169,2.0384824,-4.0625105,0.861079
TRAJTJM128F425FD55,"electronic, dance, electro",Electronic,0.78,7,0.467,128.978,4,0.4783151,0.07698897,0.0073867575,2700.5787976778856,511664.9400624434,0.0005208628,-0.0008060478,129.19921875,771.2569,1.6218836,336.07993,13.524872,159.92291,-0.6052505,13.211961,-2.205589,4.696409,-4.873617,5.2557673,-1.0670383,3.481494,-4.836456,3.1020322,0.16510382,3.1175923,-0.6077023,3.2261226,-1.1920996,5.646
TRLOPGN128F4268EE8,"electronic, instrumental, chillout, trip_hop, downtempo",Jazz,0.673,6,0.56,103.359,4,0.39631122,0.09352455,0.0027178447,2936.8024875042174,495569.2106481174,1.0071018e-05,-6.366311e-05,103.359375,1115.7441,7.192431,197.157,43.64547,191.65842,4.24509,12.352584,-1.8230398,8.200977,-1.1855952,1.9868749,-0.878722,4.04221,-0.47975972,1.1477444,-3.4415238,0.1644666,-7.1689377,-3.5631764,-1.3486918,3.8198147
TRNHKGL128E07912F9,"electronic, alternative_rock, industrial, 90s",Electronic,0.953,4,0.0913,117.92,4,0.6035606,0.056864988,0.00054403645,3264.534789263171,338051.50751345657,-6.258608e-05,-0.0025564758,117.45383522727272,766.99536,-5.4261374,106.32254,39.657963,49.4503,3.9508665,20.075365,-0.90073633,5.1844206,1.5420685,9.999608,-4.241826,4.21921,0.7534612,1.6906399,-6.6500015,5.1895657,-4.4463835,-0.67969877,-0.55605835,-0.48075777
TROBROL128F427176C,"electronic, indie, pop, female_vocalists, singer_songwriter, acoustic, indie_pop, beautiful, swedish",Pop,0.255,0,0.379,137.904,5,0.30016112,0.09216809,0.004165097,1167.1503717165165,622526.9275338303,-0.0004219204,-0.00097521226,151.99908088235293,4364.1504,14.72523,577.2702,24.31621,473.25275,4.7724676,4.6879187,-0.09434429,-0.90586203,-8.320494,-7.966315,-11.863812,-4.864233,-9.032826,-2.179034,-17.760073,-13.644921,-16.880058,-10.9265375,-6.10697,-3.1043222
TRCTYNZ128F426A9CB,"electronic, jazz, ambient, instrumental, chillout, trip_hop, downtempo, lounge",Rock,0.761,4,0.744,99.999,4,0.3869178,0.08406631,0.0047616735,1819.004342872431,542795.2457442179,4.049112e-06,8.51815e-05,99.38401442307692,3258.1013,24.677374,307.9569,43.535614,118.21912,-2.3803627,18.584368,-4.4657598,2.9048553,-7.128533,-2.9381037,-11.224717,0.3828811,-6.8552814,2.5214765,-1.2836174,6.552866,0.72736144,2.2296677,-2.374683,1.3980272
TRUPYUP12903D0FA06,"electronic, pop, female_vocalists, british, synthpop",Pop,0.861,0,0.774,172.065,4,0.3801876,0.08390058,0.0042430344,2522.053299330278,587612.0997871271,-1.876935e-05,-0.0003913543,172.265625,1384.8007,-11.465515,336.17783,15.724277,210.40529,-8.802759,2.71874,6.950026,5.9714665,-2.9286032,1.527355,-7.0777016,-2.0590868,-4.6207485,-0.2239926,-3.6089551,1.7063104,-5.465848,1.2171806,-4.655733,0.045627937
TRMGYUV128F92F6C06,"electronic, indie, experimental, folk, indie_rock, chillout, psychedelic, hip_hop, american, psychedelic_rock, 00s, chill",Folk,0.431,6,0.0994,125.965,4,0.37512636,0.08364578,0.009704306,1718.0759079638751,477175.50754420686,4.187497e-06,9.043313e-05,129.19921875,11540.494,-19.204702,195.05489,24.983343,210.93286,-9.158978,6.5678787,-2.2714102,-0.54319364,-6.3202014,2.238313,-4.545879,0.7472897,-4.098589,-0.4961221,-0.5203935,-3.561572,-4.905422,-0.9740502,-4.4723334,-3.679878
TRAAJAC12903CEB847,"electronic, 80s, british, new_wave, synthpop",Jazz,0.915,7,0.674,156.992,4,0.39340463,0.07892582,0.0050820764,3015.4574670787883,587341.4915442549,0.00033885453,0.0020486615,103.359375,2773.0623,-1.9586841,333.1747,27.9211,139.0964,0.1446247,7.7229834,8.295343,1.2195882,-1.9408596,6.3534584,-1.3779559,2.6358464,-0.20859823,3.170456,-5.2162423,3.7993002,-6.4612665,1.7335585,-0.8976056,-1.7884809
TRXFWIW128F92EC174,"electronic, dance, drum_and_bass",New Age,0.73,7,0.0663,136.747,4,0.53753525,0.0705114,0.009801115,3390.0955909182585,268985.1779675912,-2.2498216e-05,0.00047507224,135.99917763157896,1774.7966,-1.636247,286.4796,13.801598,105.90207,9.470724,14.756758,7.7006874,11.296192,5.8931026,13.310618,3.6787748,5.635269,-1.9535255,3.497799,0.9271189,5.147492,1.6590557,9.404179,5.219427,6.170578
TRMEWET128F934364E,"electronic, pop, female_vocalists, dance, pop_rock",Rock,0.896,6,0.961,121.978,4,0.51251125,0.072619565,0.011545206,2781.472556963988,377871.6697941123,-2.8322724e-05,-0.00026860743,123.046875,1556.9209,-7.9650064,361.2537,30.390976,245.65175,4.200032,7.9176574,-0.75975776,6.4902086,1.0759729,8.847082,-2.768292,3.0279021,0.4678424,1.9514716,2.0786061,3.1060095,-4.0193853,2.6108184,1.9911945,5.058175
TRRVSBS128F425A7B0,"electronic, female_vocalists, dance, chillout, trance, house, trip_hop, downtempo",Electronic,0.727,4,0.197,111.988,4,0.3226294,0.093699954,0.005223172,2293.7741357279333,534491.687834463,1.8715069e-05,3.666498e-05,112.34714673913044,1946.1793,6.953481,405.33972,17.861053,212.39009,3.8851666,7.793652,6.5755134,13.903348,-0.77069074,7.950101,-8.156118,-2.4935775,-4.4330244,8.940835,7.0795307,5.101033,-1.3126659,-1.9203672,-3.6060462,-1.8185992
TROJOFW128F4235E4F,"electronic, experimental, indie_rock, instrumental, post_rock",Latin,0.739,2,0.513,121.527,4,0.4904071,0.06251184,0.0031049214,2357.0649887896634,213065.3905480177,-2.7399906e-06,-0.0013839069,123.046875,574.6513,-5.752788,158.92424,26.20132,58.54736,11.968344,-0.551523,-7.565369,15.954153,-2.0514164,6.074227,0.35807583,5.911083,-4.949866,-3.7158482,-3.4561975,-0.43772757,-5.836138,-0.41221237,0.9823825,-0.8083412
TRLFEPH128EF34B3C5,"electronic, indie, experimental, indie_rock, american, indie_pop, male_vocalists, beautiful",Jazz,0.442,2,0.23,80.066,4,0.29984134,0.09071189,0.005030618,1741.812928648791,1147114.3661622289,3.1312105e-05,-5.8448157e-05,161.4990234375,9943.895,9.020692,245.16298,22.822779,175.18689,7.517285,12.070955,-1.4709457,-1.5015692,-2.0545805,2.4246957,2.1738307,6.908213,-3.0300047,0.88670856,-3.5805004,-2.7117908,-6.4242954,-1.4484262,-7.2292686,0.052071963
TRCZENZ128F93148CE,"electronic, pop, female_vocalists, dance, british, new_wave, synthpop",RnB,0.626,11,0.855,144.005,4,0.4456459,0.07996156,0.0059790723,2969.363061225246,797189.9548945054,3.8821045e-06,-0.00016802158,71.77734375,2201.5762,7.681523,268.56268,30.028067,205.83627,4.5267534,3.7493477,5.6733785,4.0498776,0.4598026,6.643086,-4.4455705,5.616441,1.1503034,4.583583,3.9597833,2.9343176,1.4728746,6.6345925,0.19887927,6.977146
TRLJJXY128F4222084,"rock, electronic, alternative, pop, dance, piano, male_vocalists, love, beautiful, 00s, mellow",Latin,0.517,1,0.176,144.053,4,0.441245,0.07890668,0.005927989,2209.6929931034824,504417.2238831184,-1.2138981e-05,-0.00010340841,71.77734375,2244.1711,-13.266323,363.21158,30.792208,163.39964,7.692809,9.183421,9.199166,4.183689,-4.913072,5.534321,-6.0177755,-1.7224295,-0.46235195,0.2003001,1.238519,1.3548546,-8.052336,0.14868565,-2.9872441,-4.1023173
TRIWVJF128E07863FE,"electronic, dance, house, post_punk, electro",Electronic,0.77,1,0.598,107.997,4,0.42029068,0.122647114,0.00253647,2898.851427520532,511342.2639510882,9.922994e-06,3.8166836e-05,107.666015625,5055.721,2.9155126,358.48392,20.629171,267.65866,11.80998,18.864475,13.890338,11.832795,12.781353,15.518991,8.338634,16.313906,8.674976,8.094521,7.1798363,7.1908135,-0.87438285,4.3148646,0.4104335,2.1896193
TRRHAYO128F4259DE8,"electronic, ambient, instrumental, chillout, trip_hop, downtempo, idm, lounge, chill",Pop,0.637,1,0.122,136.025,4,0.46522558,0.074790776,0.005818668,2465.0007046756286,494934.43793482834,-0.00011317249,-0.0023935393,135.99917763157896,1255.9308,25.53255,243.63414,46.610947,93.89596,9.831921,22.312918,-6.2449746,14.487787,-5.439709,11.817706,-12.282934,3.9654315,-6.8647075,4.430163,-6.201463,2.5188568,-1.1851234,6.784487,2.507682,1.9131467
TRLMYVX128F4230E4F,"electronic, 80s, new_wave",Folk,0.755,9,0.975,128.695,4,0.44194505,0.08141378,0.0008612932,2573.1601535425843,711675.1294044392,-4.814838e-06,-2.94722e-05,129.19921875,4686.878,-39.165104,494.4532,29.8798,274.19946,-2.2713165,14.151041,-7.413591,11.743761,-3.9097443,2.5997255,-0.89394724,4.1421747,-4.802743,1.3494487,-8.246214,-0.17681497,-6.2732005,1.3041513,-3.2457223,-1.7226638
TRDSWNQ128F14B1539,"electronic, metal, 80s, industrial",Jazz,0.938,10,0.627,113.063,4,0.4047854,0.09150729,0.0029967877,2410.22978842474,928418.941940759,-0.0011994935,-0.0022127244,112.34714673913044,19798.71,-21.925257,589.7699,30.046894,460.3431,-1.4345487,14.340249,4.9804153,6.404675,6.307863,6.001746,0.38929343,6.797486,-0.56961775,4.259048,0.6774532,2.068357,-3.2606816,1.8656614,-1.2142646,2.0813892
TRBCDQG128E0782588,"electronic, pop, female_vocalists, dance, rnb",Latin,0.591,9,0.293,70.159,4,0.4425035,0.080049716,0.0046928474,2579.2737190299927,313535.2439376636,1.4706293e-05,-5.63547e-06,69.83741554054055,730.5885,-10.492645,261.0758,24.375109,218.29944,1.740111,9.036063,11.086315,2.802564,6.8521338,10.238064,-1.7478976,6.1119676,-1.0287999,5.250851,4.8886476,5.429541,-1.1646158,3.7937057,-3.1941333,2.9501786
TRRHDQB128F93181C1,"rock, electronic, alternative_rock, nu_metal",Country,0.927,7,0.611,139.961,4,0.3684504,0.08082675,0.0028554623,2865.0328950195,232278.7287638312,-3.7861635e-05,-7.874259e-05,143.5546875,407.66245,-7.201681,113.20368,24.088076,53.285076,3.284185,9.613546,-3.1276395,8.5526905,-1.0531529,10.254531,-3.5584252,8.0799055,-4.2711945,3.9155214,-1.8681786,3.0539677,-3.0636082,3.5082064,-1.894766,1.471508
TRIRPBD128F92F6262,"electronic, alternative, female_vocalists, experimental, soundtrack, trip_hop, beautiful, mellow",Folk,0.164,2,0.205,129.188,4,0.23257034,0.09130571,0.0067653502,2479.135592319864,831443.2238576041,-2.6958055e-06,-9.796103e-06,135.99917763157896,1509.5592,-21.792328,705.9028,19.75829,200.13617,-0.5991022,-2.1363776,-3.5035744,2.9316883,-11.111505,-9.185132,-16.287916,2.125613,-4.84477,6.3284326,-13.714348,-6.110534,-10.996633,-1.3906496,1.1579635,7.021217
TRWEYXC128F92FEB8F,"electronic, ambient, experimental, instrumental, chillout, psychedelic, downtempo, idm",Electronic,0.425,4,0.188,114.2,5,0.38572297,0.09040721,0.003385407,2038.4399225923764,831623.7001228273,-1.3699126e-05,-0.00027342667,172.265625,2248.408,25.880234,501.95096,34.085007,174.40674,-3.0884404,7.038532,2.163633,6.9710374,-3.6618311,-0.029008754,-0.06523071,3.6700795,0.61707145,3.7673907,1.7888145,4.525543,-0.020954285,1.946478,-2.8928118,1.0514137
TROOOWR128F4280C34,"rock, alternative_rock, 90s, funk, american, cover",Blues,0.995,7,0.0392,152.108,4,0.5745688,0.058510188,0.00037148918,3759.400583914002,465700.1744590562,-8.593576e-06,-0.00039585272,151.99908088235293,972.5575,5.269301,256.90872,36.739048,186.95088,4.2890577,24.017138,-4.580011,9.513713,2.47467,4.3287373,-0.1107601,4.78569,-1.5082767,-1.1743234,-3.1499496,-0.1926821,-4.6310806,0.51969874,-4.286101,0.86860085
TRXFKIY128F42204A0,"rock, alternative, punk, emo",Blues,0.911,11,0.695,79.973,4,0.40373552,0.0815403,0.0040336116,2679.5596430520786,373736.0399614233,-9.549038e-06,-0.00035942168,161.4990234375,1381.4634,-19.531889,215.06032,24.23578,113.261345,3.1260145,6.0292697,4.9581084,13.417142,0.8368419,10.4347105,-0.5052826,7.0957055,-5.0098586,1.836179,-7.0532975,0.8229515,-7.607519,2.6436136,1.5133989,1.5534731
TRHGHXW128F145CA94,"indie, folk, singer_songwriter, american, beautiful, 00s, mellow",Country,0.284,5,0.285,84.877,3,0.30608422,0.089750625,0.0011972676,1179.3602308054712,142322.83020634032,-9.179802e-06,-2.669444e-05,172.265625,2054.9531,-26.385921,173.16162,23.314417,142.50653,-2.6680164,-7.2291565,-10.398622,-2.653363,-10.18029,-7.2039094,-16.368372,-8.66624,-17.420418,-8.219097,-8.284175,-4.7956533,-8.064554,-9.082802,-9.27392,-6.2411532
TRDNOZL128F4235294,"female_vocalists, piano",Blues,0.918,3,0.774,110.642,4,0.40294188,0.08153271,0.0040893694,2641.5996318076564,796619.1826657092,-8.7174285e-06,-0.00013237282,112.34714673913044,2967.8638,-21.721296,387.7004,18.36389,177.34654,-3.2990427,7.1448493,-1.1906109,2.4018204,-4.9295692,7.251076,-1.2796508,4.0442543,-7.2959023,3.0169804,-1.657586,1.7776941,-5.6652074,2.7552302,-4.9617724,1.3208297
TRCQZEL128F92C9686,"electronic, alternative, indie, indie_pop, french, synthpop",Rap,0.762,0,0.49,161.327,4,0.4575787,0.07703296,0.0026293115,2778.236691283864,343462.4394767904,7.148409e-05,0.0019446504,161.4990234375,1056.8809,5.715231,186.48341,43.85575,106.44066,15.36186,8.089229,5.659276,9.736561,0.9186564,5.2353363,-3.3346672,4.523232,-3.9184022,0.561478,-5.6114073,2.0097616,-7.996729,-2.3952854,-5.680332,-0.9357262
TRDFQMM128F424A412,"rock, pop, metal, heavy_metal, thrash_metal, country, noise, pop_rock",Folk,0.632,3,0.402,127.754,4,0.4071436,0.08724591,0.005875033,2112.3178842043712,228954.8955278897,0.0001124963,-0.00010128332,129.19921875,3297.5813,-15.307932,228.43164,30.719622,125.38006,-0.5695536,15.320527,8.808083,12.784975,1.9772197,10.415238,1.4916384,7.368389,1.0466486,3.8273945,2.8223836,7.390196,-1.1180227,2.1481693,-2.642371,3.3149784
TRDYTON12903CC8294,"indie, indie_rock, britpop",Rock,0.917,0,0.602,160.963,4,0.38043177,0.0852098,0.0024349613,2217.588693505303,437761.319487289,4.8638835e-06,0.0007890859,80.74951171875,841.51306,-21.838398,308.20514,35.952312,237.11218,3.527713,11.556151,-3.7680588,1.927955,-4.9735303,0.6896133,-4.795662,3.6436749,-3.1552393,-0.5516545,-1.1388623,8.2242365,-0.14637648,0.42847246,-0.91607857,-0.855833
TRDWQAA128F149A190,"indie, acoustic, piano, emo, love",Jazz,0.406,9,0.0934,139.682,3,0.36651754,0.081873305,0.004680672,1784.0931660827357,341865.49356522417,-2.445185e-06,2.2224829e-05,143.5546875,10391.452,-10.312306,372.159,30.957472,176.42998,4.1412344,4.2443485,0.12987167,3.7740993,-2.9267514,4.475179,-6.1283917,1.4420272,-7.217456,-1.721888,-0.57818556,2.3487499,-6.205457,-1.1075399,-5.868225,1.8554412
TRFQNZO128F149B9D4,"rock, experimental, indie_rock, psychedelic, american, psychedelic_rock",Reggae,0.678,11,0.331,101.925,4,0.44698456,0.07307188,0.0071340147,2166.4160188650785,455601.107665731,2.719091e-06,-2.90335e-05,103.359375,10697.35,0.593925,274.5278,12.962529,156.01277,1.9844412,14.654658,-0.5121698,5.730369,-4.0111365,6.693601,-0.04175953,6.032618,-6.4944286,0.29613173,-4.433602,-2.3604686,-6.7404833,-1.4090581,-3.978081,-0.6124656
TRABDEP128F428B3E3,"indie, indie_rock, british, piano, britpop",Rock,0.716,5,0.644,173.785,4,0.34438983,0.07417187,0.0015206817,2397.879649551269,88446.58120975706,-2.6462603e-06,-0.00023899131,172.265625,362.63147,-24.855524,71.6809,19.100357,67.928566,-2.7140913,5.128455,-2.5575798,1.8038311,3.2994409,3.5746632,-0.17355472,6.3106337,1.5595313,5.2439566,-0.7315769,2.8640077,-4.222112,-0.877181,-2.9604225,2.5903125
TRHKXJQ128E0792182,"rock, alternative, indie, punk, punk_rock, piano, emo",Rock,0.94,9,0.323,92.487,4,0.4907673,0.06845059,0.004979407,2439.772164930806,358706.78778775426,-1.09085695e-05,-0.000101518606,184.5703125,774.64386,-18.894148,285.98123,31.49703,110.29555,1.3219421,10.136932,5.906346,7.8062005,5.10964,6.524681,1.7711257,6.2391295,-1.2580558,-1.3942811,-5.227046,2.9062357,-2.6764092,4.8513455,1.8379097,1.6930321
TRAOJMT128F92FD7E9,"reggae, ska",Latin,0.835,4,0.898,150.066,4,0.4191033,0.079540856,0.0037509014,2574.9264393773465,254713.6643307517,-2.8313898e-05,-0.0002313923,151.99908088235293,1545.4728,-7.5780244,266.6071,26.021013,132.77005,1.0852898,9.302547,-7.3763275,1.5968583,-4.707301,8.404561,-0.22427183,3.2111454,-0.22847502,5.7441945,-4.242828,2.317478,-8.366524,1.6008108,-2.9217854,2.9395828
TRMNYMV128F4279D93,indie_pop,RnB,0.791,11,0.603,133.042,4,0.39819303,0.0860145,0.009336274,2622.0992507662654,466460.55814681295,0.0001801754,-0.0010452569,89.10290948275862,2960.1777,3.6257033,293.61887,19.038513,314.6059,3.1232085,11.536605,0.27360746,8.901533,-7.50777,5.4446263,-2.4012167,4.5790787,2.9315217,7.71171,2.0776367,-0.18520331,-2.00333,-0.011951175,-4.0955234,3.491319
TRCSJKR128F92C2E38,"rock, indie, britpop",Blues,0.717,9,0.533,159.817,4,0.4037483,0.07840859,0.00046757422,2659.496156443902,80253.8457820281,7.1180493e-06,0.00027411262,78.30255681818181,270.0758,-23.614098,142.48819,30.901304,79.984,1.6208787,5.425563,1.5061052,16.645811,2.9192274,10.986905,4.5774364,5.8087935,-4.268662,1.8342391,-6.388593,1.2718673,-6.6384664,0.38874754,-1.2067035,-3.466945
TRAQJBB128F4239815,"electronic, indie, ambient, psychedelic",Metal,0.423,8,0.0372,119.151,5,0.20609067,0.077579066,0.00252421,2021.900054483744,38501.897983313575,-1.4388268e-06,5.144044e-06,123.046875,107.86528,-26.2158,98.0722,20.772188,303.279,2.3918707,-3.2772057,-7.3259044,10.791926,-12.074286,7.2188044,-10.779328,2.961373,-4.4278574,0.2695265,4.010395,0.565193,-4.0517287,5.312939,-8.064193,-3.9685738
TRFORON128F9343566,"rock, alternative_rock",Punk,0.921,7,0.481,108.077,4,0.4336517,0.07961126,0.0015309547,2386.174846695945,279643.76835647225,-2.339815e-05,-0.0008480319,107.666015625,838.86554,-14.23654,230.48416,29.465431,123.50835,11.594864,6.5598006,0.78012264,7.992399,2.8996296,6.691409,-0.45555794,4.545415,-0.48083884,3.4509652,2.470401,2.3363974,-8.367274,1.0045733,-1.8195411,0.17590266
TRGOJAX128F930F88A,"electronic, indie, folk, singer_songwriter, beautiful",World,0.391,0,0.142,123.071,4,0.4222851,0.083100565,0.00051840075,2371.2318623819824,182771.8091820171,-8.989005e-06,-6.688415e-05,129.19921875,512.96094,-10.739092,167.01099,30.03223,121.621925,2.021605,14.575503,1.9613347,0.9946718,6.521098,-1.895473,7.4068365,-9.091907,4.045081,-1.0620264,4.473511,3.925005,-4.149036,-1.9981128,-7.931288,-0.29693848
TRXKGDQ128E078F653,"punk, hardcore",RnB,0.9,8,0.418,92.255,4,0.45243648,0.076337546,0.0010642513,2042.9545102252137,59803.44784237493,2.3426387e-06,-2.5215074e-06,129.19921875,230.41876,-27.952324,156.1123,42.284145,100.803764,1.2801461,3.7013004,3.3426313,12.251006,0.06646105,6.99729,1.7512695,4.603682,-6.0655766,3.1277528,-4.054137,2.926422,-5.1634693,-1.248017,-2.7212102,0.17043251
TRNNQLZ128F426E6AA,"indie, experimental, indie_rock, psychedelic, post_punk, noise",Rock,0.698,7,0.515,102.993,4,0.41795078,0.080759965,0.002028608,1911.2853363230656,159992.98941649613,-8.46747e-06,5.4222805e-06,103.359375,1679.1555,4.5006423,122.401726,29.194073,173.82521,8.429323,16.278124,7.1093054,10.638864,-0.0727155,11.846856,2.5584311,9.197315,2.2627437,3.7811086,2.0958745,4.3928328,-1.9639357,0.662948,-1.9855065,-0.43688044
TRCYIAQ128F42B12C0,"rock, indie, indie_rock, psychedelic_rock",Rock,0.882,2,0.694,122.799,4,0.35213304,0.08814141,0.0023009977,2077.5211613898323,339652.4422117684,2.8053257e-06,-6.4481246e-05,123.046875,2492.9688,-15.4311,298.50992,37.47367,193.30844,4.048322,12.622833,-1.4363971,8.916698,0.38980845,6.825344,0.1590263,7.500346,-6.1176643,-3.4340446,-9.342863,0.18590307,-6.8601074,0.7466618,2.627211,4.2753334
TRLKJQF12903CC5BF8,"80s, new_wave, post_punk",Reggae,0.777,2,0.939,137.057,4,0.39257315,0.074176654,0.00027768716,2636.412932550097,183317.13703498928,6.162631e-07,-2.333575e-05,135.99917763157896,897.7029,-33.43831,348.86865,40.25851,166.80327,-10.994737,7.8014765,-13.671647,2.9181297,-8.350034,0.047779284,-5.1428227,-3.5520413,-9.091493,-2.0247688,-10.648762,-6.4596767,-10.458192,-2.4952579,-3.9190474,-0.9667583
TRDCTLN12903CF9CB6,,Folk,0.247,0,0.146,152.626,4,0.35164723,0.088659376,0.003032369,1954.9581510405144,749137.6093794641,1.4795228e-05,5.4504642e-05,151.99908088235293,2283.773,7.981696,416.79587,21.547235,244.10478,6.498857,4.7252917,-2.1424215,2.2857904,-12.518573,8.711374,-5.656475,-2.0280504,-4.8196263,-2.5261812,-3.4962533,-3.3742306,-11.716721,-4.209624,-6.0637813,-2.07629
TRXGVBB128F4289933,"rock, indie, indie_rock",Rap,0.67,10,0.378,147.707,3,0.335633,0.08173683,0.0041571064,2171.3045074310708,665168.8693512747,5.190362e-06,8.211642e-05,143.5546875,8563.468,-10.7354965,269.4345,33.534172,222.609,10.389775,5.576838,-1.9139307,9.272896,-2.6888947,5.945688,-3.9935334,2.7574403,-4.601201,-4.765972,-6.2331495,-1.2183741,-10.15077,-1.0321261,-1.5127641,-0.49914324
TRHZOXJ12903CA71C6,"punk, punk_rock",Punk,0.984,0,0.355,102.791,4,0.48781627,0.06869605,0.0012274736,2814.145217152546,238632.2296293089,4.99619e-05,-0.0003060903,103.359375,378.0558,-15.8940735,229.75029,46.49973,174.18489,4.7486534,11.508569,3.0997546,11.557214,1.5193453,2.9468129,-0.3010782,7.4834485,-4.0694213,-0.09729214,-3.577999,0.98271513,-5.4900546,0.27393588,-0.34380448,1.7467325
